EcologExpTime,PlateCode,C -Source,Well,OD,WellNr,Date,Time
24,7,D L-_-Glycerol Phosphate,H2,0.065,94,29/06/2012,22:35:27
24,7,D-Malic Acid,H3,0.042,95,29/06/2012,22:35:27
24,7,Putrescine,H4,0.047,96,29/06/2012,22:35:27
38,7,Water,A1,0.06,1,30/06/2012,12:28:05
38,7,_-Methyl-D-Glucoside,A2,0.064,2,30/06/2012,12:28:05
38,7,D-Galactonic Acid _-Lactone,A3,0.198,3,30/06/2012,12:28:05
38,7,L-Arginine,A4,0.213,4,30/06/2012,12:28:05
38,7,Pyruvic Acid Methyl Ester,B1,0.06,5,30/06/2012,12:28:05
38,7,D-Xylose,B2,0.064,6,30/06/2012,12:28:05
38,7,D-Galacturonic Acid,B3,0.346,7,30/06/2012,12:28:05
38,7,L-Asparagine,B4,0.121,8,30/06/2012,12:28:05
38,7,Tween 40,C1,0.087,9,30/06/2012,12:28:05
38,7,i-Erythritol,C2,0.094,10,30/06/2012,12:28:05
38,7,2-Hydroxy Benzoic Acid,C3,0.277,11,30/06/2012,12:28:05
38,7,L-Phenylalanine,C4,0.124,12,30/06/2012,12:28:05
38,7,Tween 80,D1,0.263,13,30/06/2012,12:28:05
38,7,D-Mannitol,D2,0.061,14,30/06/2012,12:28:05
38,7,4-Hydroxy Benzoic Acid,D3,0.225,15,30/06/2012,12:28:05
38,7,L-Serine,D4,0.362,16,30/06/2012,12:28:05
38,7,_-Cyclodextrin,E1,0.153,17,30/06/2012,12:28:05
38,7,N-Acetyl-D-Glucosamine,E2,0.065,18,30/06/2012,12:28:05
38,7,_-Hydroxybutyric Acid,E3,0.128,19,30/06/2012,12:28:05
38,7,L-Threonine,E4,0.459,20,30/06/2012,12:28:05
38,7,Glycogen,F1,0.24,21,30/06/2012,12:28:05
38,7,D-Glucosaminic Acid,F2,0.049,22,30/06/2012,12:28:05
38,7,Itaconic Acid,F3,0.127,23,30/06/2012,12:28:05
38,7,Glycyl-L-Glutamic Acid,F4,0.352,24,30/06/2012,12:28:05
38,7,D-Cellobiose,G1,0.229,25,30/06/2012,12:28:05
38,7,Glucose-1-Phosphate,G2,0.063,26,30/06/2012,12:28:05
38,7,_-Ketobutyric Acid,G3,0.045,27,30/06/2012,12:28:05
38,7,Phenylethyl-amine,G4,0.043,28,30/06/2012,12:28:05
38,7,_-D-Lactose,H1,0.286,29,30/06/2012,12:28:05
38,7,D L-_-Glycerol Phosphate,H2,0.098,30,30/06/2012,12:28:05
38,7,D-Malic Acid,H3,0.053,31,30/06/2012,12:28:05
38,7,Putrescine,H4,0.073,32,30/06/2012,12:28:05
38,7,Water,A1,0.401,33,30/06/2012,12:28:05
38,7,_-Methyl-D-Glucoside,A2,0.064,34,30/06/2012,12:28:05
38,7,D-Galactonic Acid _-Lactone,A3,0.049,35,30/06/2012,12:28:05
38,7,L-Arginine,A4,0.081,36,30/06/2012,12:28:05
38,7,Pyruvic Acid Methyl Ester,B1,0.443,37,30/06/2012,12:28:05
38,7,D-Xylose,B2,0.267,38,30/06/2012,12:28:05
38,7,D-Galacturonic Acid,B3,0.124,39,30/06/2012,12:28:05
38,7,L-Asparagine,B4,0.158,40,30/06/2012,12:28:05
38,7,Tween 40,C1,0.421,41,30/06/2012,12:28:05
38,7,i-Erythritol,C2,0.175,42,30/06/2012,12:28:05
38,7,2-Hydroxy Benzoic Acid,C3,0.11,43,30/06/2012,12:28:05
38,7,L-Phenylalanine,C4,0.04,44,30/06/2012,12:28:05
38,7,Tween 80,D1,0.689,45,30/06/2012,12:28:05
38,7,D-Mannitol,D2,0.186,46,30/06/2012,12:28:05
38,7,4-Hydroxy Benzoic Acid,D3,0.172,47,30/06/2012,12:28:05
38,7,L-Serine,D4,0.146,48,30/06/2012,12:28:05
38,7,_-Cyclodextrin,E1,0.088,49,30/06/2012,12:28:05
38,7,N-Acetyl-D-Glucosamine,E2,0.101,50,30/06/2012,12:28:05
38,7,_-Hydroxybutyric Acid,E3,0.058,51,30/06/2012,12:28:05
38,7,L-Threonine,E4,0.061,52,30/06/2012,12:28:05
38,7,Glycogen,F1,0.067,53,30/06/2012,12:28:05
38,7,D-Glucosaminic Acid,F2,0.092,54,30/06/2012,12:28:05
38,7,Itaconic Acid,F3,0.064,55,30/06/2012,12:28:05
38,7,Glycyl-L-Glutamic Acid,F4,0.06,56,30/06/2012,12:28:05
38,7,D-Cellobiose,G1,0.065,57,30/06/2012,12:28:05
38,7,Glucose-1-Phosphate,G2,0.14,58,30/06/2012,12:28:05
38,7,_-Ketobutyric Acid,G3,0.068,59,30/06/2012,12:28:05
38,7,Phenylethyl-amine,G4,0.067,60,30/06/2012,12:28:05
38,7,_-D-Lactose,H1,0.161,61,30/06/2012,12:28:05
38,7,D L-_-Glycerol Phosphate,H2,0.127,62,30/06/2012,12:28:05
38,7,D-Malic Acid,H3,0.126,63,30/06/2012,12:28:05
38,7,Putrescine,H4,0.089,64,30/06/2012,12:28:05
38,7,Water,A1,0.079,65,30/06/2012,12:28:05
38,7,_-Methyl-D-Glucoside,A2,0.081,66,30/06/2012,12:28:05
38,7,D-Galactonic Acid _-Lactone,A3,0.326,67,30/06/2012,12:28:05
38,7,L-Arginine,A4,0.082,68,30/06/2012,12:28:05
38,7,Pyruvic Acid Methyl Ester,B1,0.139,69,30/06/2012,12:28:05
38,7,D-Xylose,B2,0.159,70,30/06/2012,12:28:05
38,7,D-Galacturonic Acid,B3,0.063,71,30/06/2012,12:28:05
38,7,L-Asparagine,B4,0.096,72,30/06/2012,12:28:05
38,7,Tween 40,C1,0.041,73,30/06/2012,12:28:05
38,7,i-Erythritol,C2,0.04,74,30/06/2012,12:28:05
38,7,2-Hydroxy Benzoic Acid,C3,0.055,75,30/06/2012,12:28:05
38,7,L-Phenylalanine,C4,0.073,76,30/06/2012,12:28:05
38,7,Tween 80,D1,0.08,77,30/06/2012,12:28:05
38,7,D-Mannitol,D2,0.067,78,30/06/2012,12:28:05
38,7,4-Hydroxy Benzoic Acid,D3,0.056,79,30/06/2012,12:28:05
38,7,L-Serine,D4,0.082,80,30/06/2012,12:28:05
38,7,_-Cyclodextrin,E1,0.087,81,30/06/2012,12:28:05
38,7,N-Acetyl-D-Glucosamine,E2,0.096,82,30/06/2012,12:28:05
38,7,_-Hydroxybutyric Acid,E3,0.054,83,30/06/2012,12:28:05
38,7,L-Threonine,E4,0.043,84,30/06/2012,12:28:05
38,7,Glycogen,F1,0.066,85,30/06/2012,12:28:05
38,7,D-Glucosaminic Acid,F2,0.162,86,30/06/2012,12:28:05
38,7,Itaconic Acid,F3,0.071,87,30/06/2012,12:28:05
38,7,Glycyl-L-Glutamic Acid,F4,0.163,88,30/06/2012,12:28:05
38,7,D-Cellobiose,G1,0.058,89,30/06/2012,12:28:05
38,7,Glucose-1-Phosphate,G2,0.091,90,30/06/2012,12:28:05
38,7,_-Ketobutyric Acid,G3,0.068,91,30/06/2012,12:28:05
38,7,Phenylethyl-amine,G4,0.172,92,30/06/2012,12:28:05
38,7,_-D-Lactose,H1,0.091,93,30/06/2012,12:28:05
38,7,D L-_-Glycerol Phosphate,H2,0.167,94,30/06/2012,12:28:05
38,7,D-Malic Acid,H3,0.066,95,30/06/2012,12:28:05
38,7,Putrescine,H4,0.071,96,30/06/2012,12:28:05
48,7,Water,A1,0.056,1,30/06/2012,23:15:20
48,7,_-Methyl-D-Glucoside,A2,0.06,2,30/06/2012,23:15:20
48,7,D-Galactonic Acid _-Lactone,A3,0.49,3,30/06/2012,23:15:20
48,7,L-Arginine,A4,0.328,4,30/06/2012,23:15:20
48,7,Pyruvic Acid Methyl Ester,B1,0.056,5,30/06/2012,23:15:20
48,7,D-Xylose,B2,0.066,6,30/06/2012,23:15:20
48,7,D-Galacturonic Acid,B3,0.673,7,30/06/2012,23:15:20
48,7,L-Asparagine,B4,0.33,8,30/06/2012,23:15:20
48,7,Tween 40,C1,0.084,9,30/06/2012,23:15:20
48,7,i-Erythritol,C2,0.087,10,30/06/2012,23:15:20
48,7,2-Hydroxy Benzoic Acid,C3,0.575,11,30/06/2012,23:15:20
48,7,L-Phenylalanine,C4,0.291,12,30/06/2012,23:15:20
48,7,Tween 80,D1,0.412,13,30/06/2012,23:15:20
48,7,D-Mannitol,D2,0.057,14,30/06/2012,23:15:20
48,7,4-Hydroxy Benzoic Acid,D3,0.593,15,30/06/2012,23:15:20
48,7,L-Serine,D4,0.535,16,30/06/2012,23:15:20
48,7,_-Cyclodextrin,E1,0.25,17,30/06/2012,23:15:20
48,7,N-Acetyl-D-Glucosamine,E2,0.088,18,30/06/2012,23:15:20
48,7,_-Hydroxybutyric Acid,E3,0.417,19,30/06/2012,23:15:20
48,7,L-Threonine,E4,0.792,20,30/06/2012,23:15:20
48,7,Glycogen,F1,0.373,21,30/06/2012,23:15:20
48,7,D-Glucosaminic Acid,F2,0.049,22,30/06/2012,23:15:20
48,7,Itaconic Acid,F3,0.422,23,30/06/2012,23:15:20
48,7,Glycyl-L-Glutamic Acid,F4,0.494,24,30/06/2012,23:15:20
48,7,D-Cellobiose,G1,0.301,25,30/06/2012,23:15:20
48,7,Glucose-1-Phosphate,G2,0.063,26,30/06/2012,23:15:20
48,7,_-Ketobutyric Acid,G3,0.054,27,30/06/2012,23:15:20
48,7,Phenylethyl-amine,G4,0.064,28,30/06/2012,23:15:20
48,7,_-D-Lactose,H1,0.415,29,30/06/2012,23:15:20
48,7,D L-_-Glycerol Phosphate,H2,0.097,30,30/06/2012,23:15:20
48,7,D-Malic Acid,H3,0.052,31,30/06/2012,23:15:20
48,7,Putrescine,H4,0.063,32,30/06/2012,23:15:20
48,7,Water,A1,0.561,33,30/06/2012,23:15:20
48,7,_-Methyl-D-Glucoside,A2,0.071,34,30/06/2012,23:15:20
48,7,D-Galactonic Acid _-Lactone,A3,0.054,35,30/06/2012,23:15:20
48,7,L-Arginine,A4,0.076,36,30/06/2012,23:15:20
48,7,Pyruvic Acid Methyl Ester,B1,0.66,37,30/06/2012,23:15:20
48,7,D-Xylose,B2,0.445,38,30/06/2012,23:15:20
48,7,D-Galacturonic Acid,B3,0.229,39,30/06/2012,23:15:20
48,7,L-Asparagine,B4,0.234,40,30/06/2012,23:15:20
48,7,Tween 40,C1,0.762,41,30/06/2012,23:15:20
48,7,i-Erythritol,C2,0.324,42,30/06/2012,23:15:20
48,7,2-Hydroxy Benzoic Acid,C3,0.236,43,30/06/2012,23:15:20
48,7,L-Phenylalanine,C4,0.04,44,30/06/2012,23:15:20
48,7,Tween 80,D1,0.905,45,30/06/2012,23:15:20
48,7,D-Mannitol,D2,0.359,46,30/06/2012,23:15:20
48,7,4-Hydroxy Benzoic Acid,D3,0.235,47,30/06/2012,23:15:20
48,7,L-Serine,D4,0.243,48,30/06/2012,23:15:20
48,7,_-Cyclodextrin,E1,0.092,49,30/06/2012,23:15:20
48,7,N-Acetyl-D-Glucosamine,E2,0.203,50,30/06/2012,23:15:20
48,7,_-Hydroxybutyric Acid,E3,0.056,51,30/06/2012,23:15:20
48,7,L-Threonine,E4,0.067,52,30/06/2012,23:15:20
48,7,Glycogen,F1,0.061,53,30/06/2012,23:15:20
48,7,D-Glucosaminic Acid,F2,0.168,54,30/06/2012,23:15:20
48,7,Itaconic Acid,F3,0.065,55,30/06/2012,23:15:20
48,7,Glycyl-L-Glutamic Acid,F4,0.066,56,30/06/2012,23:15:20
48,7,D-Cellobiose,G1,0.061,57,30/06/2012,23:15:20
48,7,Glucose-1-Phosphate,G2,0.258,58,30/06/2012,23:15:20
48,7,_-Ketobutyric Acid,G3,0.071,59,30/06/2012,23:15:20
48,7,Phenylethyl-amine,G4,0.065,60,30/06/2012,23:15:20
48,7,_-D-Lactose,H1,0.166,61,30/06/2012,23:15:20
48,7,D L-_-Glycerol Phosphate,H2,0.305,62,30/06/2012,23:15:20
48,7,D-Malic Acid,H3,0.297,63,30/06/2012,23:15:20
48,7,Putrescine,H4,0.116,64,30/06/2012,23:15:20
48,7,Water,A1,0.076,65,30/06/2012,23:15:20
48,7,_-Methyl-D-Glucoside,A2,0.228,66,30/06/2012,23:15:20
48,7,D-Galactonic Acid _-Lactone,A3,0.51,67,30/06/2012,23:15:20
48,7,L-Arginine,A4,0.1,68,30/06/2012,23:15:20
48,7,Pyruvic Acid Methyl Ester,B1,0.164,69,30/06/2012,23:15:20
48,7,D-Xylose,B2,0.358,70,30/06/2012,23:15:20
48,7,D-Galacturonic Acid,B3,0.063,71,30/06/2012,23:15:20
48,7,L-Asparagine,B4,0.129,72,30/06/2012,23:15:20
48,7,Tween 40,C1,0.041,73,30/06/2012,23:15:20
48,7,i-Erythritol,C2,0.04,74,30/06/2012,23:15:20
48,7,2-Hydroxy Benzoic Acid,C3,0.055,75,30/06/2012,23:15:20
48,7,L-Phenylalanine,C4,0.08,76,30/06/2012,23:15:20
48,7,Tween 80,D1,0.078,77,30/06/2012,23:15:20
48,7,D-Mannitol,D2,0.067,78,30/06/2012,23:15:20
48,7,4-Hydroxy Benzoic Acid,D3,0.057,79,30/06/2012,23:15:20
48,7,L-Serine,D4,0.085,80,30/06/2012,23:15:20
48,7,_-Cyclodextrin,E1,0.099,81,30/06/2012,23:15:20
48,7,N-Acetyl-D-Glucosamine,E2,0.103,82,30/06/2012,23:15:20
48,7,_-Hydroxybutyric Acid,E3,0.063,83,30/06/2012,23:15:20
48,7,L-Threonine,E4,0.044,84,30/06/2012,23:15:20
48,7,Glycogen,F1,0.06,85,30/06/2012,23:15:20
48,7,D-Glucosaminic Acid,F2,0.236,86,30/06/2012,23:15:20
48,7,Itaconic Acid,F3,0.072,87,30/06/2012,23:15:20
48,7,Glycyl-L-Glutamic Acid,F4,0.23,88,30/06/2012,23:15:20
48,7,D-Cellobiose,G1,0.054,89,30/06/2012,23:15:20
48,7,Glucose-1-Phosphate,G2,0.105,90,30/06/2012,23:15:20
48,7,_-Ketobutyric Acid,G3,0.068,91,30/06/2012,23:15:20
48,7,Phenylethyl-amine,G4,0.285,92,30/06/2012,23:15:20
48,7,_-D-Lactose,H1,0.095,93,30/06/2012,23:15:20
48,7,D L-_-Glycerol Phosphate,H2,0.244,94,30/06/2012,23:15:20
48,7,D-Malic Acid,H3,0.071,95,30/06/2012,23:15:20
48,7,Putrescine,H4,0.173,96,30/06/2012,23:15:20
63,7,Water,A1,0.055,1,01/07/2012,14:21:08
63,7,_-Methyl-D-Glucoside,A2,0.055,2,01/07/2012,14:21:08
63,7,D-Galactonic Acid _-Lactone,A3,0.797,3,01/07/2012,14:21:08
63,7,L-Arginine,A4,0.497,4,01/07/2012,14:21:08
63,7,Pyruvic Acid Methyl Ester,B1,0.055,5,01/07/2012,14:21:08
63,7,D-Xylose,B2,0.059,6,01/07/2012,14:21:08
63,7,D-Galacturonic Acid,B3,1.024,7,01/07/2012,14:21:08
63,7,L-Asparagine,B4,0.656,8,01/07/2012,14:21:08
63,7,Tween 40,C1,0.063,9,01/07/2012,14:21:08
63,7,i-Erythritol,C2,0.081,10,01/07/2012,14:21:08
63,7,2-Hydroxy Benzoic Acid,C3,0.972,11,01/07/2012,14:21:08
63,7,L-Phenylalanine,C4,0.409,12,01/07/2012,14:21:08
63,7,Tween 80,D1,0.589,13,01/07/2012,14:21:08
63,7,D-Mannitol,D2,0.057,14,01/07/2012,14:21:08
63,7,4-Hydroxy Benzoic Acid,D3,1.037,15,01/07/2012,14:21:08
63,7,L-Serine,D4,0.868,16,01/07/2012,14:21:08
63,7,_-Cyclodextrin,E1,0.366,17,01/07/2012,14:21:08
63,7,N-Acetyl-D-Glucosamine,E2,0.107,18,01/07/2012,14:21:08
63,7,_-Hydroxybutyric Acid,E3,0.903,19,01/07/2012,14:21:08
63,7,L-Threonine,E4,1.239,20,01/07/2012,14:21:08
63,7,Glycogen,F1,0.63,21,01/07/2012,14:21:08
63,7,D-Glucosaminic Acid,F2,0.049,22,01/07/2012,14:21:08
63,7,Itaconic Acid,F3,0.961,23,01/07/2012,14:21:08
63,7,Glycyl-L-Glutamic Acid,F4,0.755,24,01/07/2012,14:21:08
63,7,D-Cellobiose,G1,0.346,25,01/07/2012,14:21:08
63,7,Glucose-1-Phosphate,G2,0.064,26,01/07/2012,14:21:08
63,7,_-Ketobutyric Acid,G3,0.052,27,01/07/2012,14:21:08
63,7,Phenylethyl-amine,G4,0.069,28,01/07/2012,14:21:08
63,7,_-D-Lactose,H1,0.704,29,01/07/2012,14:21:08
63,7,D L-_-Glycerol Phosphate,H2,0.151,30,01/07/2012,14:21:08
63,7,D-Malic Acid,H3,0.05,31,01/07/2012,14:21:08
63,7,Putrescine,H4,0.06,32,01/07/2012,14:21:08
63,7,Water,A1,0.836,33,01/07/2012,14:21:08
63,7,_-Methyl-D-Glucoside,A2,0.11,34,01/07/2012,14:21:08
63,7,D-Galactonic Acid _-Lactone,A3,0.052,35,01/07/2012,14:21:08
63,7,L-Arginine,A4,0.075,36,01/07/2012,14:21:08
63,7,Pyruvic Acid Methyl Ester,B1,0.821,37,01/07/2012,14:21:08
63,7,D-Xylose,B2,0.647,38,01/07/2012,14:21:08
63,7,D-Galacturonic Acid,B3,0.353,39,01/07/2012,14:21:08
63,7,L-Asparagine,B4,0.33,40,01/07/2012,14:21:08
63,7,Tween 40,C1,1.046,41,01/07/2012,14:21:08
63,7,i-Erythritol,C2,0.558,42,01/07/2012,14:21:08
63,7,2-Hydroxy Benzoic Acid,C3,0.432,43,01/07/2012,14:21:08
63,7,L-Phenylalanine,C4,0.04,44,01/07/2012,14:21:08
63,7,Tween 80,D1,1.038,45,01/07/2012,14:21:08
63,7,D-Mannitol,D2,0.635,46,01/07/2012,14:21:08
63,7,4-Hydroxy Benzoic Acid,D3,0.371,47,01/07/2012,14:21:08
63,7,L-Serine,D4,0.352,48,01/07/2012,14:21:08
63,7,_-Cyclodextrin,E1,0.098,49,01/07/2012,14:21:08
63,7,N-Acetyl-D-Glucosamine,E2,0.338,50,01/07/2012,14:21:08
63,7,_-Hydroxybutyric Acid,E3,0.055,51,01/07/2012,14:21:08
63,7,L-Threonine,E4,0.073,52,01/07/2012,14:21:08
63,7,Glycogen,F1,0.058,53,01/07/2012,14:21:08
63,7,D-Glucosaminic Acid,F2,0.284,54,01/07/2012,14:21:08
63,7,Itaconic Acid,F3,0.066,55,01/07/2012,14:21:08
63,7,Glycyl-L-Glutamic Acid,F4,0.076,56,01/07/2012,14:21:08
63,7,D-Cellobiose,G1,0.058,57,01/07/2012,14:21:08
63,7,Glucose-1-Phosphate,G2,0.422,58,01/07/2012,14:21:08
63,7,_-Ketobutyric Acid,G3,0.073,59,01/07/2012,14:21:08
63,7,Phenylethyl-amine,G4,0.064,60,01/07/2012,14:21:08
63,7,_-D-Lactose,H1,0.165,61,01/07/2012,14:21:08
63,7,D L-_-Glycerol Phosphate,H2,0.526,62,01/07/2012,14:21:08
63,7,D-Malic Acid,H3,0.405,63,01/07/2012,14:21:08
63,7,Putrescine,H4,0.172,64,01/07/2012,14:21:08
63,7,Water,A1,0.076,65,01/07/2012,14:21:08
63,7,_-Methyl-D-Glucoside,A2,0.419,66,01/07/2012,14:21:08
63,7,D-Galactonic Acid _-Lactone,A3,0.634,67,01/07/2012,14:21:08
63,7,L-Arginine,A4,0.15,68,01/07/2012,14:21:08
63,7,Pyruvic Acid Methyl Ester,B1,0.158,69,01/07/2012,14:21:08
63,7,D-Xylose,B2,0.603,70,01/07/2012,14:21:08
63,7,D-Galacturonic Acid,B3,0.063,71,01/07/2012,14:21:08
63,7,L-Asparagine,B4,0.128,72,01/07/2012,14:21:08
63,7,Tween 40,C1,0.041,73,01/07/2012,14:21:08
63,7,i-Erythritol,C2,0.04,74,01/07/2012,14:21:08
63,7,2-Hydroxy Benzoic Acid,C3,0.055,75,01/07/2012,14:21:08
63,7,L-Phenylalanine,C4,0.078,76,01/07/2012,14:21:08
63,7,Tween 80,D1,0.079,77,01/07/2012,14:21:08
63,7,D-Mannitol,D2,0.067,78,01/07/2012,14:21:08
63,7,4-Hydroxy Benzoic Acid,D3,0.058,79,01/07/2012,14:21:08
63,7,L-Serine,D4,0.084,80,01/07/2012,14:21:08
63,7,_-Cyclodextrin,E1,0.098,81,01/07/2012,14:21:08
63,7,N-Acetyl-D-Glucosamine,E2,0.098,82,01/07/2012,14:21:08
63,7,_-Hydroxybutyric Acid,E3,0.067,83,01/07/2012,14:21:08
63,7,L-Threonine,E4,0.058,84,01/07/2012,14:21:08
63,7,Glycogen,F1,0.06,85,01/07/2012,14:21:08
63,7,D-Glucosaminic Acid,F2,0.199,86,01/07/2012,14:21:08
63,7,Itaconic Acid,F3,0.076,87,01/07/2012,14:21:08
63,7,Glycyl-L-Glutamic Acid,F4,0.392,88,01/07/2012,14:21:08
63,7,D-Cellobiose,G1,0.053,89,01/07/2012,14:21:08
63,7,Glucose-1-Phosphate,G2,0.136,90,01/07/2012,14:21:08
63,7,_-Ketobutyric Acid,G3,0.074,91,01/07/2012,14:21:08
63,7,Phenylethyl-amine,G4,0.394,92,01/07/2012,14:21:08
63,7,_-D-Lactose,H1,0.091,93,01/07/2012,14:21:08
63,7,D L-_-Glycerol Phosphate,H2,0.205,94,01/07/2012,14:21:08
63,7,D-Malic Acid,H3,0.071,95,01/07/2012,14:21:08
63,7,Putrescine,H4,0.293,96,01/07/2012,14:21:08
69,7,Water,A1,0.055,1,01/07/2012,19:35:50
69,7,_-Methyl-D-Glucoside,A2,0.054,2,01/07/2012,19:35:50
69,7,D-Galactonic Acid _-Lactone,A3,0.923,3,01/07/2012,19:35:50
69,7,L-Arginine,A4,0.553,4,01/07/2012,19:35:50
69,7,Pyruvic Acid Methyl Ester,B1,0.055,5,01/07/2012,19:35:50
69,7,D-Xylose,B2,0.058,6,01/07/2012,19:35:50
69,7,D-Galacturonic Acid,B3,1.115,7,01/07/2012,19:35:50
69,7,L-Asparagine,B4,0.798,8,01/07/2012,19:35:50
69,7,Tween 40,C1,0.067,9,01/07/2012,19:35:50
69,7,i-Erythritol,C2,0.095,10,01/07/2012,19:35:50
69,7,2-Hydroxy Benzoic Acid,C3,0.922,11,01/07/2012,19:35:50
69,7,L-Phenylalanine,C4,0.467,12,01/07/2012,19:35:50
69,7,Tween 80,D1,0.62,13,01/07/2012,19:35:50
69,7,D-Mannitol,D2,0.057,14,01/07/2012,19:35:50
69,7,4-Hydroxy Benzoic Acid,D3,1.115,15,01/07/2012,19:35:50
69,7,L-Serine,D4,0.963,16,01/07/2012,19:35:50
69,7,_-Cyclodextrin,E1,0.433,17,01/07/2012,19:35:50
69,7,N-Acetyl-D-Glucosamine,E2,0.12,18,01/07/2012,19:35:50
69,7,_-Hydroxybutyric Acid,E3,0.971,19,01/07/2012,19:35:50
69,7,L-Threonine,E4,1.408,20,01/07/2012,19:35:50
69,7,Glycogen,F1,0.704,21,01/07/2012,19:35:50
69,7,D-Glucosaminic Acid,F2,0.049,22,01/07/2012,19:35:50
69,7,Itaconic Acid,F3,1.048,23,01/07/2012,19:35:50
69,7,Glycyl-L-Glutamic Acid,F4,0.795,24,01/07/2012,19:35:50
69,7,D-Cellobiose,G1,0.353,25,01/07/2012,19:35:50
69,7,Glucose-1-Phosphate,G2,0.067,26,01/07/2012,19:35:50
69,7,_-Ketobutyric Acid,G3,0.051,27,01/07/2012,19:35:50
69,7,Phenylethyl-amine,G4,0.071,28,01/07/2012,19:35:50
69,7,_-D-Lactose,H1,0.786,29,01/07/2012,19:35:50
69,7,D L-_-Glycerol Phosphate,H2,0.236,30,01/07/2012,19:35:50
69,7,D-Malic Acid,H3,0.049,31,01/07/2012,19:35:50
69,7,Putrescine,H4,0.059,32,01/07/2012,19:35:50
69,7,Water,A1,0.93,33,01/07/2012,19:35:50
69,7,_-Methyl-D-Glucoside,A2,0.144,34,01/07/2012,19:35:50
69,7,D-Galactonic Acid _-Lactone,A3,0.052,35,01/07/2012,19:35:50
69,7,L-Arginine,A4,0.077,36,01/07/2012,19:35:50
69,7,Pyruvic Acid Methyl Ester,B1,0.878,37,01/07/2012,19:35:50
69,7,D-Xylose,B2,0.683,38,01/07/2012,19:35:50
69,7,D-Galacturonic Acid,B3,0.408,39,01/07/2012,19:35:50
69,7,L-Asparagine,B4,0.373,40,01/07/2012,19:35:50
69,7,Tween 40,C1,1.107,41,01/07/2012,19:35:50
69,7,i-Erythritol,C2,0.604,42,01/07/2012,19:35:50
69,7,2-Hydroxy Benzoic Acid,C3,0.488,43,01/07/2012,19:35:50
69,7,L-Phenylalanine,C4,0.04,44,01/07/2012,19:35:50
69,7,Tween 80,D1,1.139,45,01/07/2012,19:35:50
69,7,D-Mannitol,D2,0.681,46,01/07/2012,19:35:50
69,7,4-Hydroxy Benzoic Acid,D3,0.423,47,01/07/2012,19:35:50
69,7,L-Serine,D4,0.436,48,01/07/2012,19:35:50
69,7,_-Cyclodextrin,E1,0.099,49,01/07/2012,19:35:50
69,7,N-Acetyl-D-Glucosamine,E2,0.389,50,01/07/2012,19:35:50
69,7,_-Hydroxybutyric Acid,E3,0.055,51,01/07/2012,19:35:50
69,7,L-Threonine,E4,0.076,52,01/07/2012,19:35:50
69,7,Glycogen,F1,0.058,53,01/07/2012,19:35:50
69,7,D-Glucosaminic Acid,F2,0.338,54,01/07/2012,19:35:50
69,7,Itaconic Acid,F3,0.067,55,01/07/2012,19:35:50
69,7,Glycyl-L-Glutamic Acid,F4,0.079,56,01/07/2012,19:35:50
69,7,D-Cellobiose,G1,0.057,57,01/07/2012,19:35:50
69,7,Glucose-1-Phosphate,G2,0.461,58,01/07/2012,19:35:50
69,7,_-Ketobutyric Acid,G3,0.074,59,01/07/2012,19:35:50
69,7,Phenylethyl-amine,G4,0.06,60,01/07/2012,19:35:50
69,7,_-D-Lactose,H1,0.166,61,01/07/2012,19:35:50
69,7,D L-_-Glycerol Phosphate,H2,0.558,62,01/07/2012,19:35:50
69,7,D-Malic Acid,H3,0.463,63,01/07/2012,19:35:50
69,7,Putrescine,H4,0.194,64,01/07/2012,19:35:50
69,7,Water,A1,0.075,65,01/07/2012,19:35:50
69,7,_-Methyl-D-Glucoside,A2,0.527,66,01/07/2012,19:35:50
69,7,D-Galactonic Acid _-Lactone,A3,0.665,67,01/07/2012,19:35:50
69,7,L-Arginine,A4,0.181,68,01/07/2012,19:35:50
69,7,Pyruvic Acid Methyl Ester,B1,0.167,69,01/07/2012,19:35:50
69,7,D-Xylose,B2,0.723,70,01/07/2012,19:35:50
69,7,D-Galacturonic Acid,B3,0.062,71,01/07/2012,19:35:50
69,7,L-Asparagine,B4,0.141,72,01/07/2012,19:35:50
69,7,Tween 40,C1,0.041,73,01/07/2012,19:35:50
69,7,i-Erythritol,C2,0.04,74,01/07/2012,19:35:50
69,7,2-Hydroxy Benzoic Acid,C3,0.056,75,01/07/2012,19:35:50
69,7,L-Phenylalanine,C4,0.076,76,01/07/2012,19:35:50
69,7,Tween 80,D1,0.075,77,01/07/2012,19:35:50
69,7,D-Mannitol,D2,0.066,78,01/07/2012,19:35:50
69,7,4-Hydroxy Benzoic Acid,D3,0.058,79,01/07/2012,19:35:50
69,7,L-Serine,D4,0.082,80,01/07/2012,19:35:50
69,7,_-Cyclodextrin,E1,0.095,81,01/07/2012,19:35:50
69,7,N-Acetyl-D-Glucosamine,E2,0.097,82,01/07/2012,19:35:50
69,7,_-Hydroxybutyric Acid,E3,0.067,83,01/07/2012,19:35:50
69,7,L-Threonine,E4,0.056,84,01/07/2012,19:35:50
69,7,Glycogen,F1,0.059,85,01/07/2012,19:35:50
69,7,D-Glucosaminic Acid,F2,0.189,86,01/07/2012,19:35:50
69,7,Itaconic Acid,F3,0.079,87,01/07/2012,19:35:50
69,7,Glycyl-L-Glutamic Acid,F4,0.482,88,01/07/2012,19:35:50
